Session Code,Sport,Venue,Zone,Date,Games Day,Session Type,Event,Start Time,End Time,Is in LA Area,Is Women's Event 🎉
HOC33,Hockey,Carson Field,Carson,"Saturday, July 29",15,Bronze,Women's Bronze Medal Match,10:30,12:30,TRUE,TRUE
HOC34,Hockey,Carson Field,Carson,"Saturday, July 29",15,Final,Women's Gold Medal Match,21:00,23:30,TRUE,TRUE
JUD01,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 15",1,Preliminary,Women's -48kg Elimination Rounds,10:00,14:00,TRUE,TRUE
JUD01,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 15",1,Preliminary,Men's -60kg Elimination Rounds,10:00,14:00,TRUE,FALSE
JUD02,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 15",1,Final,Women's -48kg Repechage Contests,16:00,19:00,TRUE,TRUE
JUD02,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 15",1,Final,Women's -48kg Semifinal Contests,16:00,19:00,TRUE,TRUE
JUD02,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 15",1,Final,Men's -60kg Repechage Contests,16:00,19:00,TRUE,FALSE
JUD02,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 15",1,Final,Men's -60kg Semifinal Contests,16:00,19:00,TRUE,FALSE
JUD02,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 15",1,Final,Women's -48kg Bronze Contests,16:00,19:00,TRUE,TRUE
JUD02,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 15",1,Final,Women's -48kg Final,16:00,19:00,TRUE,TRUE
JUD02,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 15",1,Final,Men's -60kg Bronze Contests,16:00,19:00,TRUE,FALSE
JUD02,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 15",1,Final,Men's -60kg Final,16:00,19:00,TRUE,FALSE
JUD03,Judo,LA Convention Center Hall 2,DTLA,"Sunday, July 16",2,Preliminary,Men's -66kg Elimination Rounds,10:00,14:00,TRUE,FALSE
JUD03,Judo,LA Convention Center Hall 2,DTLA,"Sunday, July 16",2,Preliminary,Women's -52kg Elimination Rounds,10:00,14:00,TRUE,TRUE
JUD04,Judo,LA Convention Center Hall 2,DTLA,"Sunday, July 16",2,Final,Men's -66kg Repechage Contests,16:00,19:00,TRUE,FALSE
JUD04,Judo,LA Convention Center Hall 2,DTLA,"Sunday, July 16",2,Final,Men's -66kg Semifinal Contests,16:00,19:00,TRUE,FALSE
JUD04,Judo,LA Convention Center Hall 2,DTLA,"Sunday, July 16",2,Final,Women's -52kg Repechage Contests,16:00,19:00,TRUE,TRUE
JUD04,Judo,LA Convention Center Hall 2,DTLA,"Sunday, July 16",2,Final,Women's -52kg Semifinal Contests,16:00,19:00,TRUE,TRUE
JUD04,Judo,LA Convention Center Hall 2,DTLA,"Sunday, July 16",2,Final,Men's -66kg Bronze Contests,16:00,19:00,TRUE,FALSE
JUD04,Judo,LA Convention Center Hall 2,DTLA,"Sunday, July 16",2,Final,Men's -66kg Final,16:00,19:00,TRUE,FALSE
JUD04,Judo,LA Convention Center Hall 2,DTLA,"Sunday, July 16",2,Final,Women's -52kg Bronze Contests,16:00,19:00,TRUE,TRUE
JUD04,Judo,LA Convention Center Hall 2,DTLA,"Sunday, July 16",2,Final,Women's -52kg Final,16:00,19:00,TRUE,TRUE
JUD05,Judo,LA Convention Center Hall 2,DTLA,"Monday, July 17",3,Preliminary,Women's -57kg Elimination Rounds,10:00,14:00,TRUE,TRUE
JUD05,Judo,LA Convention Center Hall 2,DTLA,"Monday, July 17",3,Preliminary,Men's -73kg Elimination Rounds,10:00,14:00,TRUE,FALSE
JUD06,Judo,LA Convention Center Hall 2,DTLA,"Monday, July 17",3,Final,Women's -57kg Repechage Contests,16:00,19:00,TRUE,TRUE
JUD06,Judo,LA Convention Center Hall 2,DTLA,"Monday, July 17",3,Final,Women's -57kg Semifinal Contests,16:00,19:00,TRUE,TRUE
JUD06,Judo,LA Convention Center Hall 2,DTLA,"Monday, July 17",3,Final,Men's -73kg Repechage Contests,16:00,19:00,TRUE,FALSE
JUD06,Judo,LA Convention Center Hall 2,DTLA,"Monday, July 17",3,Final,Men's -73kg Semifinal Contests,16:00,19:00,TRUE,FALSE
JUD06,Judo,LA Convention Center Hall 2,DTLA,"Monday, July 17",3,Final,Women's -57kg Bronze Contests,16:00,19:00,TRUE,TRUE
JUD06,Judo,LA Convention Center Hall 2,DTLA,"Monday, July 17",3,Final,Women's -57kg Final,16:00,19:00,TRUE,TRUE
JUD06,Judo,LA Convention Center Hall 2,DTLA,"Monday, July 17",3,Final,Men's -73kg Bronze Contests,16:00,19:00,TRUE,FALSE
JUD06,Judo,LA Convention Center Hall 2,DTLA,"Monday, July 17",3,Final,Men's -73kg Final,16:00,19:00,TRUE,FALSE
JUD07,Judo,LA Convention Center Hall 2,DTLA,"Tuesday, July 18",4,Preliminary,Men's -81kg Elimination Rounds,10:00,14:00,TRUE,FALSE
JUD07,Judo,LA Convention Center Hall 2,DTLA,"Tuesday, July 18",4,Preliminary,Women's -63kg Elimination Rounds,10:00,14:00,TRUE,TRUE
JUD08,Judo,LA Convention Center Hall 2,DTLA,"Tuesday, July 18",4,Final,Men's -81kg Repechage Contests,16:00,19:00,TRUE,FALSE
JUD08,Judo,LA Convention Center Hall 2,DTLA,"Tuesday, July 18",4,Final,Men's -81kg Semifinal Contests,16:00,19:00,TRUE,FALSE
JUD08,Judo,LA Convention Center Hall 2,DTLA,"Tuesday, July 18",4,Final,Women's -63kg Repechage Contests,16:00,19:00,TRUE,TRUE
JUD08,Judo,LA Convention Center Hall 2,DTLA,"Tuesday, July 18",4,Final,Women's -63kg Semifinal Contests,16:00,19:00,TRUE,TRUE
JUD08,Judo,LA Convention Center Hall 2,DTLA,"Tuesday, July 18",4,Final,Men's -81kg Bronze Contests,16:00,19:00,TRUE,FALSE
JUD08,Judo,LA Convention Center Hall 2,DTLA,"Tuesday, July 18",4,Final,Men's -81kg Final,16:00,19:00,TRUE,FALSE
JUD08,Judo,LA Convention Center Hall 2,DTLA,"Tuesday, July 18",4,Final,Women's -63kg Bronze Contests,16:00,19:00,TRUE,TRUE
JUD08,Judo,LA Convention Center Hall 2,DTLA,"Tuesday, July 18",4,Final,Women's -63kg Final,16:00,19:00,TRUE,TRUE
JUD09,Judo,LA Convention Center Hall 2,DTLA,"Wednesday, July 19",5,Preliminary,Women's -70kg Elimination Rounds,10:00,14:00,TRUE,TRUE
JUD09,Judo,LA Convention Center Hall 2,DTLA,"Wednesday, July 19",5,Preliminary,Men's -90kg Elimination Rounds,10:00,14:00,TRUE,FALSE
JUD10,Judo,LA Convention Center Hall 2,DTLA,"Wednesday, July 19",5,Final,Women's -70kg Repechage Contests,16:00,19:00,TRUE,TRUE
JUD10,Judo,LA Convention Center Hall 2,DTLA,"Wednesday, July 19",5,Final,Women's -70kg Semifinal Contests,16:00,19:00,TRUE,TRUE
JUD10,Judo,LA Convention Center Hall 2,DTLA,"Wednesday, July 19",5,Final,Men's -90kg Repechage Contests,16:00,19:00,TRUE,FALSE
JUD10,Judo,LA Convention Center Hall 2,DTLA,"Wednesday, July 19",5,Final,Men's -90kg Semifinal Contests,16:00,19:00,TRUE,FALSE
JUD10,Judo,LA Convention Center Hall 2,DTLA,"Wednesday, July 19",5,Final,Women's -70kg Bronze Contests,16:00,19:00,TRUE,TRUE
JUD10,Judo,LA Convention Center Hall 2,DTLA,"Wednesday, July 19",5,Final,Women's -70kg Final,16:00,19:00,TRUE,TRUE
JUD10,Judo,LA Convention Center Hall 2,DTLA,"Wednesday, July 19",5,Final,Men's -90kg Bronze Contests,16:00,19:00,TRUE,FALSE
JUD10,Judo,LA Convention Center Hall 2,DTLA,"Wednesday, July 19",5,Final,Men's -90kg Final,16:00,19:00,TRUE,FALSE
JUD11,Judo,LA Convention Center Hall 2,DTLA,"Thursday, July 20",6,Preliminary,Men's -100kg Elimination Rounds,10:00,14:00,TRUE,FALSE
JUD11,Judo,LA Convention Center Hall 2,DTLA,"Thursday, July 20",6,Preliminary,Women's -78kg Elimination Rounds,10:00,14:00,TRUE,TRUE
JUD12,Judo,LA Convention Center Hall 2,DTLA,"Thursday, July 20",6,Final,Men's -100kg Repechage Contests,16:00,19:00,TRUE,FALSE
JUD12,Judo,LA Convention Center Hall 2,DTLA,"Thursday, July 20",6,Final,Men's -100kg Semifinal Contests,16:00,19:00,TRUE,FALSE
JUD12,Judo,LA Convention Center Hall 2,DTLA,"Thursday, July 20",6,Final,Women's -78kg Repechage Contests,16:00,19:00,TRUE,TRUE
JUD12,Judo,LA Convention Center Hall 2,DTLA,"Thursday, July 20",6,Final,Women's -78kg Semifinal Contests,16:00,19:00,TRUE,TRUE
JUD12,Judo,LA Convention Center Hall 2,DTLA,"Thursday, July 20",6,Final,Men's -100kg Bronze Contests,16:00,19:00,TRUE,FALSE
JUD12,Judo,LA Convention Center Hall 2,DTLA,"Thursday, July 20",6,Final,Men's -100kg Final,16:00,19:00,TRUE,FALSE
JUD12,Judo,LA Convention Center Hall 2,DTLA,"Thursday, July 20",6,Final,Women's -78kg Bronze Contests,16:00,19:00,TRUE,TRUE
JUD12,Judo,LA Convention Center Hall 2,DTLA,"Thursday, July 20",6,Final,Women's -78kg Final,16:00,19:00,TRUE,TRUE
JUD13,Judo,LA Convention Center Hall 2,DTLA,"Friday, July 21",7,Preliminary,Women's +78kg Elimination Rounds,10:00,14:00,TRUE,TRUE
JUD13,Judo,LA Convention Center Hall 2,DTLA,"Friday, July 21",7,Preliminary,Men's +100kg Elimination Rounds,10:00,14:00,TRUE,FALSE
JUD14,Judo,LA Convention Center Hall 2,DTLA,"Friday, July 21",7,Final,Women's +78kg Repechage Contests,16:00,19:00,TRUE,TRUE
JUD14,Judo,LA Convention Center Hall 2,DTLA,"Friday, July 21",7,Final,Women's +78kg Semifinal Contests,16:00,19:00,TRUE,TRUE
JUD14,Judo,LA Convention Center Hall 2,DTLA,"Friday, July 21",7,Final,Men's +100kg Repechage Contests,16:00,19:00,TRUE,FALSE
JUD14,Judo,LA Convention Center Hall 2,DTLA,"Friday, July 21",7,Final,Men's +100kg Semifinal Contests,16:00,19:00,TRUE,FALSE
JUD14,Judo,LA Convention Center Hall 2,DTLA,"Friday, July 21",7,Final,Women's +78kg Bronze Contests,16:00,19:00,TRUE,TRUE
JUD14,Judo,LA Convention Center Hall 2,DTLA,"Friday, July 21",7,Final,Women's +78kg Final,16:00,19:00,TRUE,TRUE
JUD14,Judo,LA Convention Center Hall 2,DTLA,"Friday, July 21",7,Final,Men's +100kg Bronze Contests,16:00,19:00,TRUE,FALSE
JUD14,Judo,LA Convention Center Hall 2,DTLA,"Friday, July 21",7,Final,Men's +100kg Final,16:00,19:00,TRUE,FALSE
JUD15,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 22",8,Semifinal,Mixed Team Elimination Round,8:00,14:00,TRUE,FALSE
JUD15,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 22",8,Semifinal,Mixed Team Repechage Contests,8:00,14:00,TRUE,FALSE
JUD15,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 22",8,Semifinal,Mixed Team Semifinal Contests,8:00,14:00,TRUE,FALSE
JUD16,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 22",8,Final,Mixed Team Bronze Contests,16:00,19:00,TRUE,FALSE
JUD16,Judo,LA Convention Center Hall 2,DTLA,"Saturday, July 22",8,Final,Mixed Team Final,16:00,19:00,TRUE,FALSE
LAC01,Lacrosse,Exposition Park Stadium,Exposition Park,"Monday, July 24",10,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,TRUE,FALSE
LAC02,Lacrosse,Exposition Park Stadium,Exposition Park,"Monday, July 24",10,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,TRUE,TRUE
LAC03,Lacrosse,Exposition Park Stadium,Exposition Park,"Tuesday, July 25",11,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,TRUE,FALSE
LAC04,Lacrosse,Exposition Park Stadium,Exposition Park,"Tuesday, July 25",11,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,TRUE,TRUE
LAC05,Lacrosse,Exposition Park Stadium,Exposition Park,"Wednesday, July 26",12,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,TRUE,FALSE
LAC06,Lacrosse,Exposition Park Stadium,Exposition Park,"Wednesday, July 26",12,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,TRUE,TRUE
LAC07,Lacrosse,Exposition Park Stadium,Exposition Park,"Thursday, July 27",13,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,TRUE,FALSE
LAC08,Lacrosse,Exposition Park Stadium,Exposition Park,"Thursday, July 27",13,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,TRUE,TRUE
LAC09,Lacrosse,Exposition Park Stadium,Exposition Park,"Friday, July 28",14,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,TRUE,FALSE
LAC10,Lacrosse,Exposition Park Stadium,Exposition Park,"Friday, July 28",14,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,TRUE,TRUE
LAC11,Lacrosse,Exposition Park Stadium,Exposition Park,"Saturday, July 29",15,Final,Men's Bronze Medal Game,13:30,16:15,TRUE,FALSE
LAC11,Lacrosse,Exposition Park Stadium,Exposition Park,"Saturday, July 29",15,Final,Men's Gold Medal Game,13:30,16:15,TRUE,FALSE
LAC12,Lacrosse,Exposition Park Stadium,Exposition Park,"Saturday, July 29",15,Final,Women's Bronze Medal Game,20:30,23:15,TRUE,TRUE
LAC12,Lacrosse,Exposition Park Stadium,Exposition Park,"Saturday, July 29",15,Final,Women's Gold Medal Game,20:30,23:15,TRUE,TRUE
MPN01,Modern Pentathlon,Valley Complex 2,Valley,"Saturday, July 15",1,Semifinal,Women's Individual Semifinal,9:00,13:30,TRUE,TRUE
MPN02,Modern Pentathlon,Valley Complex 2,Valley,"Sunday, July 16",2,Semifinal,Men's Individual Semifinal,9:00,13:30,TRUE,FALSE
MPN03,Modern Pentathlon,Valley Complex 2,Valley,"Monday, July 17",3,Final,Women's Individual Final,9:00,11:00,TRUE,TRUE
MPN04,Modern Pentathlon,Valley Complex 2,Valley,"Tuesday, July 18",4,Final,Men's Individual Final,9:00,11:00,TRUE,FALSE
MTB01,Mountain Bike,Industry Hills MTB Course,City of Industry,"Monday, July 17",3,Final,Men's Cross-Country,11:00,13:30,TRUE,FALSE
MTB02,Mountain Bike,Industry Hills MTB Course,City of Industry,"Tuesday, July 18",4,Final,Women's Cross-Country,11:00,13:30,TRUE,TRUE
OWS01,Open Water Swimming,Belmont Shore,Long Beach,"Monday, July 17",3,Final,Women's 10km,13:30,16:30,TRUE,TRUE
OWS02,Open Water Swimming,Belmont Shore,Long Beach,"Tuesday, July 18",4,Final,Men's 10km,13:30,16:30,TRUE,FALSE
GRY01,Rhythmic Gymnastics,Galen Center,Exposition Park,"Thursday, July 27",13,Preliminary,Individual All-Around Qualification - 1 of 2,12:30,15:45,TRUE,FALSE
GRY02,Rhythmic Gymnastics,Galen Center,Exposition Park,"Thursday, July 27",13,Preliminary,Individual All-Around Qualification - 2 of 2,17:30,20:45,TRUE,FALSE
GRY03,Rhythmic Gymnastics,Galen Center,Exposition Park,"Friday, July 28",14,Preliminary,Group All-Around Qualification,13:00,15:45,TRUE,FALSE
GRY04,Rhythmic Gymnastics,Galen Center,Exposition Park,"Friday, July 28",14,Final,Individual All-Around Final,18:00,20:45,TRUE,FALSE
GRY05,Rhythmic Gymnastics,Galen Center,Exposition Park,"Saturday, July 29",15,Final,Group All-Around Final,13:00,14:45,TRUE,FALSE
ROW01,Rowing,Marine Stadium,Long Beach,"Saturday, July 15",1,Preliminary,Women's Single Sculls Heats,12:00,13:50,TRUE,TRUE
ROW01,Rowing,Marine Stadium,Long Beach,"Saturday, July 15",1,Preliminary,Men's Double Sculls Heats,12:00,13:50,TRUE,FALSE
ROW01,Rowing,Marine Stadium,Long Beach,"Saturday, July 15",1,Preliminary,Men's Pair Heats,12:00,13:50,TRUE,FALSE
ROW02,Rowing,Marine Stadium,Long Beach,"Sunday, July 16",2,Preliminary,Men's Single Sculls Heats,12:00,14:30,TRUE,FALSE
ROW02,Rowing,Marine Stadium,Long Beach,"Sunday, July 16",2,Preliminary,Women's Double Sculls Heats,12:00,14:30,TRUE,TRUE
ROW02,Rowing,Marine Stadium,Long Beach,"Sunday, July 16",2,Preliminary,Women's Pair Heats,12:00,14:30,TRUE,TRUE
ROW02,Rowing,Marine Stadium,Long Beach,"Sunday, July 16",2,Preliminary,Men's Double Sculls Semifinal,12:00,14:30,TRUE,FALSE
ROW02,Rowing,Marine Stadium,Long Beach,"Sunday, July 16",2,Preliminary,Men's Pair Semifinal,12:00,14:30,TRUE,FALSE
ROW03,Rowing,Marine Stadium,Long Beach,"Monday, July 17",3,Final,Women's Single Sculls Quarterfinal,12:30,15:10,TRUE,TRUE
ROW03,Rowing,Marine Stadium,Long Beach,"Monday, July 17",3,Final,Women's Double Sculls Semifinal,12:30,15:10,TRUE,TRUE
ROW03,Rowing,Marine Stadium,Long Beach,"Monday, July 17",3,Final,Women's Pair Semifinal,12:30,15:10,TRUE,TRUE
ROW03,Rowing,Marine Stadium,Long Beach,"Monday, July 17",3,Final,Men's Double Sculls Final C,12:30,15:10,TRUE,FALSE
ROW03,Rowing,Marine Stadium,Long Beach,"Monday, July 17",3,Final,Men's Pair Final C,12:30,15:10,TRUE,FALSE
ROW03,Rowing,Marine Stadium,Long Beach,"Monday, July 17",3,Final,Men's Double Sculls Final B,12:30,15:10,TRUE,FALSE
ROW03,Rowing,Marine Stadium,Long Beach,"Monday, July 17",3,Final,Men's Pair Final B,12:30,15:10,TRUE,FALSE
ROW03,Rowing,Marine Stadium,Long Beach,"Monday, July 17",3,Final,Men's Double Sculls Final A,12:30,15:10,TRUE,FALSE
ROW03,Rowing,Marine Stadium,Long Beach,"Monday, July 17",3,Final,Men's Pair Final A,12:30,15:10,TRUE,FALSE
ROW04,Rowing,Marine Stadium,Long Beach,"Tuesday, July 18",4,Final,Men's Quadruple Sculls Heats,13:30,16:00,TRUE,FALSE
ROW04,Rowing,Marine Stadium,Long Beach,"Tuesday, July 18",4,Final,Men's Four Heats,13:30,16:00,TRUE,FALSE
ROW04,Rowing,Marine Stadium,Long Beach,"Tuesday, July 18",4,Final,Men's Single Sculls Quarterfinal,13:30,16:00,TRUE,FALSE
ROW04,Rowing,Marine Stadium,Long Beach,"Tuesday, July 18",4,Final,Women's Double Sculls Final C,13:30,16:00,TRUE,TRUE
ROW04,Rowing,Marine Stadium,Long Beach,"Tuesday, July 18",4,Final,Women's Pair Final C,13:30,16:00,TRUE,TRUE
ROW04,Rowing,Marine Stadium,Long Beach,"Tuesday, July 18",4,Final,Women's Double Sculls Final B,13:30,16:00,TRUE,TRUE
ROW04,Rowing,Marine Stadium,Long Beach,"Tuesday, July 18",4,Final,Women's Pair Final B,13:30,16:00,TRUE,TRUE
ROW04,Rowing,Marine Stadium,Long Beach,"Tuesday, July 18",4,Final,Women's Double Sculls Final A,13:30,16:00,TRUE,TRUE
ROW04,Rowing,Marine Stadium,Long Beach,"Tuesday, July 18",4,Final,Women's Pair Final A,13:30,16:00,TRUE,TRUE
ROW05,Rowing,Marine Stadium,Long Beach,"Wednesday, July 19",5,Final,Women's Quadruple Sculls Heats,8:00,10:10,TRUE,TRUE
ROW05,Rowing,Marine Stadium,Long Beach,"Wednesday, July 19",5,Final,Women's Four Heats,8:00,10:10,TRUE,TRUE
ROW05,Rowing,Marine Stadium,Long Beach,"Wednesday, July 19",5,Final,Women's Single Sculls Semifinal,8:00,10:10,TRUE,TRUE
ROW05,Rowing,Marine Stadium,Long Beach,"Wednesday, July 19",5,Final,Women's Single Sculls Final E,8:00,10:10,TRUE,TRUE
ROW05,Rowing,Marine Stadium,Long Beach,"Wednesday, July 19",5,Final,Women's Single Sculls Final F,8:00,10:10,TRUE,TRUE
ROW05,Rowing,Marine Stadium,Long Beach,"Wednesday, July 19",5,Final,Men's Quadruple Sculls Final B,8:00,10:10,TRUE,FALSE
ROW05,Rowing,Marine Stadium,Long Beach,"Wednesday, July 19",5,Final,Men's Four Final B,8:00,10:10,TRUE,FALSE
ROW05,Rowing,Marine Stadium,Long Beach,"Wednesday, July 19",5,Final,Men's Quadruple Sculls Final A,8:00,10:10,TRUE,FALSE
ROW05,Rowing,Marine Stadium,Long Beach,"Wednesday, July 19",5,Final,Men's Four Final A,8:00,10:10,TRUE,FALSE
ROW06,Rowing,Marine Stadium,Long Beach,"Thursday, July 20",6,Final,Men's Eight Heats,9:00,11:00,TRUE,FALSE
ROW06,Rowing,Marine Stadium,Long Beach,"Thursday, July 20",6,Final,Men's Single Sculls Semifinal,9:00,11:00,TRUE,FALSE
ROW06,Rowing,Marine Stadium,Long Beach,"Thursday, July 20",6,Final,Men's Single Sculls Final E,9:00,11:00,TRUE,FALSE
ROW06,Rowing,Marine Stadium,Long Beach,"Thursday, July 20",6,Final,Men's Single Sculls Final F,9:00,11:00,TRUE,FALSE
ROW06,Rowing,Marine Stadium,Long Beach,"Thursday, July 20",6,Final,Women's Quadruple Sculls Final B,9:00,11:00,TRUE,TRUE
ROW06,Rowing,Marine Stadium,Long Beach,"Thursday, July 20",6,Final,Women's Four Final B,9:00,11:00,TRUE,TRUE
ROW06,Rowing,Marine Stadium,Long Beach,"Thursday, July 20",6,Final,Women's Quadruple Sculls Final A,9:00,11:00,TRUE,TRUE
ROW06,Rowing,Marine Stadium,Long Beach,"Thursday, July 20",6,Final,Women's Four Final A,9:00,11:00,TRUE,TRUE
ROW07,Rowing,Marine Stadium,Long Beach,"Friday, July 21",7,Final,Women's Eight Heats,10:00,11:30,TRUE,TRUE
ROW07,Rowing,Marine Stadium,Long Beach,"Friday, July 21",7,Final,Women's Single Sculls Final D,10:00,11:30,TRUE,TRUE
ROW07,Rowing,Marine Stadium,Long Beach,"Friday, July 21",7,Final,Women's Single Sculls Final C,10:00,11:30,TRUE,TRUE
ROW07,Rowing,Marine Stadium,Long Beach,"Friday, July 21",7,Final,Women's Single Sculls Final B,10:00,11:30,TRUE,TRUE
ROW07,Rowing,Marine Stadium,Long Beach,"Friday, July 21",7,Final,Men's Eight Final B,10:00,11:30,TRUE,FALSE
ROW07,Rowing,Marine Stadium,Long Beach,"Friday, July 21",7,Final,Women's Single Sculls Final A,10:00,11:30,TRUE,TRUE
ROW07,Rowing,Marine Stadium,Long Beach,"Friday, July 21",7,Final,Men's Eight Final A,10:00,11:30,TRUE,FALSE
ROW08,Rowing,Marine Stadium,Long Beach,"Saturday, July 22",8,Final,Men's Single Sculls Final D,10:30,11:50,TRUE,FALSE
ROW08,Rowing,Marine Stadium,Long Beach,"Saturday, July 22",8,Final,Men's Single Sculls Final C,10:30,11:50,TRUE,FALSE
ROW08,Rowing,Marine Stadium,Long Beach,"Saturday, July 22",8,Final,Men's Single Sculls Final B,10:30,11:50,TRUE,FALSE
ROW08,Rowing,Marine Stadium,Long Beach,"Saturday, July 22",8,Final,Women's Eight Final B,10:30,11:50,TRUE,TRUE
ROW08,Rowing,Marine Stadium,Long Beach,"Saturday, July 22",8,Final,Men's Single Sculls Final A,10:30,11:50,TRUE,FALSE
ROW08,Rowing,Marine Stadium,Long Beach,"Saturday, July 22",8,Final,Women's Eight Final A,10:30,11:50,TRUE,TRUE
RCB01,Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,"Monday, July 24",10,Preliminary,Women's Solo Time Trial 1,8:30,12:15,TRUE,TRUE
RCB01,Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,"Monday, July 24",10,Preliminary,Men's Solo Time Trial 1,8:30,12:15,TRUE,FALSE
RCB01,Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,"Monday, July 24",10,Preliminary,Women's Solo Time Trial 2,8:30,12:15,TRUE,TRUE
RCB01,Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,"Monday, July 24",10,Preliminary,Men's Solo Time Trial 2,8:30,12:15,TRUE,FALSE
RCB01,Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,"Monday, July 24",10,Preliminary,Women's Solo Last 16,8:30,12:15,TRUE,TRUE
RCB01,Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,"Monday, July 24",10,Preliminary,Men's Solo Last 16,8:30,12:15,TRUE,FALSE
RCB02,Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,"Monday, July 24",10,Final,Women's Solo Final 8,14:30,16:50,TRUE,TRUE
RCB02,Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,"Monday, July 24",10,Final,Men's Solo Final 8,14:30,16:50,TRUE,FALSE
RCB03,Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,"Tuesday, July 25",11,Preliminary,Mixed Double Sculls Time Trial 1,10:00,11:50,TRUE,FALSE
RCB03,Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,"Tuesday, July 25",11,Preliminary,Mixed Double Sculls Time Trial 2,10:00,11:50,TRUE,FALSE
